#Data tag : 19v3 , Norm tag: None
#run:fill,time,nls,ncms,delivered(/fb),recorded(/fb)
320917:7031,08/06/18 09:25:18,1933,1926,0.471571944,0.456336139
320920:7031,08/06/18 21:56:15,184,184,0.024313217,0.023567665
320933:7033,08/07/18 03:25:07,190,184,0.057415891,0.053099458
320934:7033,08/07/18 04:38:32,831,826,0.208551314,0.200870548
320936:7033,08/07/18 10:01:23,408,400,0.079324236,0.074725832
320941:7033,08/07/18 12:39:42,100,100,0.016486413,0.015815745
320971:7035,08/07/18 15:31:25,1,0,0.000000053,0
320980:7035,08/07/18 15:35:59,114,114,0.043562937,0.042087829
320993:7036,08/07/18 19:07:57,1,0,0.000000016,0
320994:7036,08/07/18 19:16:07,1,0,0.000000017,0
320995:7036,08/07/18 19:24:37,202,195,0.030141882,0.026764287
320996:7036,08/07/18 20:42:31,386,386,0.049649718,0.047344639
321002:7037,08/08/18 01:27:32,1,1,0.000000041,0
321004:7037,08/08/18 01:32:59,171,162,0.055810007,0.049540708
321005:7037,08/08/18 02:48:15,69,62,0.023136521,0.018326672
321006:7037,08/08/18 03:15:06,167,163,0.053166340,0.049413162
321007:7037,08/08/18 04:19:57,833,829,0.200800989,0.193461792
321009:7037,08/08/18 09:43:26,85,79,0.015881454,0.014041921
321010:7037,08/08/18 10:16:22,352,342,0.058490359,0.054622181
321011:7037,08/08/18 12:32:48,221,211,0.031397944,0.027616495
321012:7037,08/08/18 13:58:31,201,201,0.024235038,0.023287539
321050:7039,08/09/18 02:53:28,1,0,0,0
321051:7039,08/09/18 02:55:49,1141,1127,0.340948093,0.321800813
321055:7039,08/09/18 10:35:37,764,764,0.137382727,0.133873848
321066:7040,08/09/18 18:03:35,1,0,0.000000049,0
321067:7040,08/09/18 18:17:33,616,610,0.190075996,0.181117261
321068:7040,08/09/18 22:16:40,715,707,0.156027319,0.150153213
321069:7040,08/10/18 02:54:15,314,314,0.052585445,0.050809056
321119:7042,08/10/18 15:08:16,191,181,0.071904636,0.063621033
321121:7042,08/10/18 16:22:07,52,46,0.019519854,0.016137546
321122:7042,08/10/18 16:42:12,396,391,0.130727147,0.122549936
321123:7042,08/10/18 19:15:58,12,4,0.003527900,0.000007704
321124:7042,08/10/18 19:20:27,884,818,0.209458310,0.189133773
321126:7042,08/11/18 01:03:46,498,498,0.084097889,0.081368511
321132:7043,08/11/18 08:22:45,2,0,0.000000066,0
321134:7043,08/11/18 08:27:31,151,110,0.038145363,0.011663975
321138:7043,08/11/18 09:32:56,752,735,0.156381486,0.145742181
321140:7043,08/11/18 14:25:01,799,799,0.123348130,0.120524063
321147:7045,08/11/18 22:05:48,1,0,0.000000047,0
321149:7045,08/11/18 22:12:47,1721,1721,0.461813641,0.448225549
321160:7047,08/12/18 14:15:36,2,0,0.000000104,0
321162:7047,08/12/18 14:26:37,53,43,0.019888367,0.014179507
321164:7047,08/12/18 14:50:40,74,66,0.031666013,0.026711022
321165:7047,08/12/18 15:19:23,60,2,0.024832343,0.000384318
321166:7047,08/12/18 15:42:33,22,12,0.008905411,0.003431178
321167:7047,08/12/18 15:51:01,924,924,0.289658519,0.280825244
321175:7048,08/13/18 03:25:56,1,0,0,0
321177:7048,08/13/18 03:26:02,515,488,0.192869634,0.178507561
321178:7048,08/13/18 06:55:49,79,79,0.025645921,0.024856917
321217:7052,08/13/18 11:50:34,1,0,0.000000058,0
321218:7052,08/13/18 12:09:05,932,927,0.307901036,0.292222315
321219:7052,08/13/18 18:10:45,934,930,0.190802083,0.185067093
321221:7052,08/14/18 00:13:22,41,41,0.006281164,0.006143938
321229:7053,08/14/18 03:14:54,1,0,0.000000053,0
321230:7053,08/14/18 03:18:13,99,88,0.039819502,0.025132392
321231:7053,08/14/18 04:09:25,69,59,0.029207862,0.014748831
321232:7053,08/14/18 04:36:11,31,24,0.012723901,0.006223434
321233:7053,08/14/18 04:47:56,728,728,0.243317852,0.236102683
321258:7054,08/14/18 12:17:15,2,0,0.000000020,0.000000002
321260:7054,08/14/18 12:20:39,1,1,0.000000065,0.000000064
321261:7054,08/14/18 12:24:43,39,31,0.013529505,0.010221595
321262:7054,08/14/18 12:50:08,5,5,0.002201401,0.002100671
321279:7055,08/14/18 14:44:39,1,0,0.000000017,0
321283:7055,08/14/18 14:47:43,399,324,0.160522547,0.126343738
321294:7055,08/14/18 17:35:53,67,62,0.024204120,0.020944746
321295:7055,08/14/18 18:01:35,758,749,0.218459206,0.209065402
321296:7055,08/14/18 22:55:45,68,68,0.015327290,0.014737429
321305:7056,08/15/18 01:55:00,2710,2647,0.644305989,0.615771960
321309:7056,08/15/18 19:32:16,16,6,0.001670125,0.000002980
321310:7056,08/15/18 19:38:22,181,172,0.018110700,0.016882728
321311:7056,08/15/18 20:48:30,18,11,0.001694361,0.000493174
321312:7056,08/15/18 20:55:17,773,761,0.063869354,0.061742993
321313:7056,08/16/18 01:55:17,418,418,0.028246178,0.027805209
321390:7058,08/17/18 04:42:51,86,0,0.030929631,0.000029425
321393:7058,08/17/18 05:32:38,148,144,0.056508604,0.052712692
321396:7058,08/17/18 06:29:54,1484,1469,0.387466597,0.371481784
321397:7058,08/17/18 16:06:24,371,371,0.055610307,0.054046168
321414:7061,08/17/18 21:02:32,1267,1256,0.409110892,0.391671097
321415:7061,08/18/18 05:21:20,935,935,0.167284764,0.162275943
321429:7063,08/18/18 13:33:46,1,0,0.000000050,0
321431:7063,08/18/18 13:40:33,174,165,0.067723778,0.060705649
321432:7063,08/18/18 14:54:30,54,47,0.021155301,0.017024613
321433:7063,08/18/18 15:15:09,134,125,0.049495936,0.043421841
321434:7063,08/18/18 16:07:00,654,642,0.193767326,0.183960245
321436:7063,08/18/18 20:20:53,711,711,0.144985812,0.141274493
321457:7065,08/19/18 07:21:53,1865,1856,0.516001623,0.494853982
321461:7065,08/19/18 19:38:11,154,154,0.022760053,0.022062003
321475:7069,08/20/18 01:14:40,2062,2062,0.507119448,0.489595412
321709:7078,08/23/18 13:02:30,16,10,0.005174306,0.003098598
321710:7078,08/23/18 13:20:10,57,52,0.020172127,0.017456361
321712:7078,08/23/18 13:42:16,264,264,0.095431358,0.091687062
321726:7080,08/23/18 20:52:36,1,0,0.000000017,0
321728:7080,08/23/18 20:56:56,1,1,0.000000042,0
321729:7080,08/23/18 21:04:55,11,5,0.003934526,0.001185751
321730:7080,08/23/18 21:10:32,299,288,0.118776754,0.104709933
321731:7080,08/23/18 23:06:22,13,4,0.004828828,0.000000823
321732:7080,08/23/18 23:11:05,1448,1443,0.375688344,0.360769045
321735:7080,08/24/18 08:33:28,147,147,0.024992104,0.024291140
321754:7083,08/24/18 13:32:09,1,0,0.000000042,0
321755:7083,08/24/18 13:36:25,712,701,0.232802740,0.221444739
321758:7083,08/24/18 18:21:07,195,184,0.049993119,0.045973562
321759:7083,08/24/18 19:36:44,21,10,0.005006586,0.002137784
321760:7083,08/24/18 19:44:52,856,856,0.161974635,0.157239586
321772:7087,08/25/18 11:50:13,4,0,0.001095555,0.000184881
321773:7087,08/25/18 12:08:07,92,85,0.036170061,0.031262336
321774:7087,08/25/18 12:43:49,135,131,0.053577909,0.049459032
321775:7087,08/25/18 13:36:11,56,48,0.021405208,0.017222530
321776:7087,08/25/18 13:57:38,45,42,0.016708111,0.014747351
321777:7087,08/25/18 14:14:59,283,279,0.095707114,0.087764647
321778:7087,08/25/18 16:04:45,155,143,0.046121969,0.038718660
321780:7087,08/25/18 17:04:58,544,541,0.132518333,0.128051186
321781:7087,08/25/18 20:36:14,687,687,0.119843560,0.115230130
321794:7088,08/26/18 03:14:56,198,193,0.078020503,0.069519772
321795:7088,08/26/18 04:39:29,11,2,0.004368172,0.000009553
321796:7088,08/26/18 04:43:42,2,2,0.000760380,0.000528670
321803:7090,08/26/18 08:53:29,33,0,0.000001355,0
321813:7090,08/26/18 09:08:13,439,425,0.167610087,0.149133223
321815:7090,08/26/18 12:01:18,44,24,0.015004427,0.005198236
321816:7090,08/26/18 12:18:15,5,1,0.001680865,0.000000055
321817:7090,08/26/18 12:20:00,541,536,0.157242503,0.150841779
321818:7090,08/26/18 15:50:07,700,690,0.147249438,0.140524713
321819:7090,08/26/18 20:21:45,12,3,0.002087630,0.000012660
321820:7090,08/26/18 20:26:16,220,220,0.034434895,0.033350053
321827:7091,08/26/18 23:55:01,1,0,0.000000042,0
321831:7091,08/27/18 00:06:09,773,763,0.269664502,0.255258227
321832:7091,08/27/18 05:06:22,517,507,0.127335018,0.118434224
321833:7091,08/27/18 08:27:01,408,398,0.080056559,0.075563883
321834:7091,08/27/18 11:05:29,340,340,0.053587624,0.051549316
321877:7092,08/27/18 17:36:41,1,0,0.000000038,0
321879:7092,08/27/18 17:42:58,336,325,0.123159499,0.112346741
321880:7092,08/27/18 20:01:46,133,133,0.044290976,0.042605119
321886:7095,08/28/18 00:39:20,2,0,0.000000074,0
321887:7095,08/28/18 00:43:33,915,915,0.297676023,0.286186025
321906:7097,08/28/18 13:18:15,3,0,0.000000113,0
321908:7097,08/28/18 13:23:53,457,441,0.168269988,0.152066897
321909:7097,08/28/18 16:31:34,1660,1660,0.358267866,0.346853219
321913:7098,08/29/18 05:19:40,10,0,0.003904241,0.000039188
321917:7098,08/29/18 05:23:15,813,808,0.280891002,0.268565662
321919:7098,08/29/18 10:38:54,7,7,0.001935192,0.001777542
321931:7099,08/29/18 13:49:36,4,0,0.000000173,0
321933:7099,08/29/18 13:52:59,300,300,0.111816865,0.107339508
321958:7101,08/29/18 21:09:35,2,1,0.000000082,0.000000040
321959:7101,08/29/18 21:15:01,1,1,0.000000041,0.000000001
321960:7101,08/29/18 21:20:14,57,39,0.020941126,0.012084690
321961:7101,08/29/18 21:43:01,355,355,0.140383988,0.134145487
321971:7105,08/30/18 09:24:37,1,0,0.000000040,0
321973:7105,08/30/18 09:30:35,1229,1224,0.384992559,0.368202504
321975:7105,08/30/18 17:37:20,873,873,0.154439785,0.149073111
321987:7108,08/31/18 03:35:15,1,0,0.000000041,0
321988:7108,08/31/18 03:39:25,1457,1453,0.437974789,0.419713654
321990:7108,08/31/18 13:16:38,477,477,0.085754981,0.083153306
322012:7109,08/31/18 18:28:42,1,1,0.000000044,0.000000042
322013:7109,08/31/18 18:40:47,30,20,0.009706248,0.004839000
322014:7109,08/31/18 18:52:10,18,18,0.007576126,0.007142129
322020:7110,08/31/18 20:42:30,1,0,0.000000041,0
322022:7110,08/31/18 20:47:01,1782,1782,0.487441864,0.469237558
322040:7112,09/01/18 11:04:17,53,53,0.020081215,0.018815753
322056:7114,09/01/18 20:09:50,2,0,0.000000015,0
322057:7114,09/01/18 20:14:11,33,33,0.013475597,0.012401153
322067:7117,09/02/18 02:18:36,1,0,0.000000035,0
322068:7117,09/02/18 02:36:10,688,688,0.251932023,0.240332292
322079:7118,09/02/18 11:09:42,447,432,0.181587034,0.157845385
322088:7118,09/02/18 14:13:03,603,603,0.183634064,0.176923928
322106:7120,09/02/18 21:22:32,842,842,0.301349083,0.289636858
322110:7122,09/03/18 06:15:10,3,0,0.000000124,0
322113:7122,09/03/18 06:19:02,127,123,0.050154855,0.045518766
322118:7122,09/03/18 07:20:37,875,875,0.286689350,0.275685105
322178:7123,09/03/18 16:20:41,1,1,0.000000043,0
322179:7123,09/03/18 16:23:34,1758,1758,0.499752272,0.479667469
322201:7124,09/04/18 05:40:53,241,233,0.098523782,0.088441841
322204:7124,09/04/18 07:24:58,1156,1143,0.335057169,0.317516134
322222:7124,09/04/18 14:53:46,532,532,0.098810019,0.094911369
322252:7125,09/04/18 20:13:29,1558,1558,0.448771897,0.429487154
322317:7127,09/05/18 11:43:30,78,71,0.029140958,0.024099565
322319:7127,09/05/18 12:25:29,165,161,0.066065917,0.056177679
322322:7127,09/05/18 13:29:28,1212,1203,0.342403800,0.328109039
322323:7127,09/05/18 21:20:16,20,6,0.003991852,0.000009308
322324:7127,09/05/18 21:27:54,425,425,0.073886450,0.071448532
322331:7128,09/06/18 01:53:11,3,0,0.000000131,0
322332:7128,09/06/18 02:08:26,1030,1030,0.334329089,0.320780347
322347:7131,09/06/18 13:24:27,1,0,0.000000045,0
322348:7131,09/06/18 13:28:34,1487,1487,0.442594309,0.425556805
322354:7132,09/07/18 00:46:58,3,0,0.000000145,0
322355:7132,09/07/18 01:01:57,112,109,0.040721398,0.036851766
322356:7132,09/07/18 01:45:20,780,780,0.245539474,0.237437779
322381:7133,09/07/18 10:53:31,548,548,0.192941730,0.184616579
322406:7135,09/07/18 17:25:42,1,0,0.000000045,0
322407:7135,09/07/18 17:29:56,560,560,0.187782084,0.177737573
322429:7137,09/08/18 00:57:33,1,0,0.000000042,0
322430:7137,09/08/18 01:01:51,775,759,0.258634341,0.244065820
322431:7137,09/08/18 06:12:25,1263,1263,0.254191651,0.245234566
322480:7139,09/08/18 17:10:21,374,354,0.129401477,0.113722439
322483:7139,09/08/18 19:53:08,11,3,0.003561666,0.000000188
322484:7139,09/08/18 19:57:11,34,26,0.010875793,0
322485:7139,09/08/18 20:10:12,26,11,0.008182739,0.000001068
322487:7139,09/08/18 20:20:18,92,43,0.028074964,0
322492:7139,09/08/18 20:56:03,1408,1408,0.305168471,0.294315273
322510:7142,09/09/18 08:18:42,20,20,0.005710276,0.005226248
322599:7144,09/09/18 15:42:31,274,265,0.109577089,0.099506041
322602:7144,09/09/18 17:40:02,73,69,0.027540334,0.024341953
322603:7144,09/09/18 18:08:10,14,10,0.005147986,0.002760843
322605:7144,09/09/18 18:13:24,381,281,0.125026008,0.090613649
322616:7144,09/09/18 20:41:15,81,65,0.023351008,0.018078727
322617:7144,09/09/18 21:12:33,602,602,0.143804008,0.138687076
322625:7145,09/10/18 03:16:42,1146,1142,0.359769424,0.345331101
322633:7145,09/10/18 10:51:35,254,254,0.054334993,0.052231296
322712:7151,09/12/18 06:52:20,1,0,0,0
322713:7151,09/12/18 06:57:00,164,148,0.000003263,0.000002825
322714:7151,09/12/18 08:03:12,58,47,0.000001351,0.000001067
322715:7151,09/12/18 08:25:42,14,3,0.000000258,0.000000041
322716:7151,09/12/18 08:30:58,36,36,0.000000293,0.000000289
322747:7153,09/12/18 15:41:12,56,4,0.000000006,0
322750:7153,09/12/18 16:02:34,85,17,0.000000009,0.000000002
322752:7153,09/12/18 16:35:21,133,122,0.000000014,0.000000013
322753:7153,09/12/18 17:26:54,103,103,0.000000011,0.000000010
322762:7168,09/13/18 23:12:30,1615,0,0.000232459,0
322821:7182,09/15/18 16:32:00,47,47,0.000000851,0.000000821
323318:7206,09/22/18 18:54:52,115,115,0.000007619,0.000007497
323325:7207,09/22/18 23:13:48,9,0,0,0
323326:7207,09/22/18 23:17:07,17,12,0,0
323327:7207,09/22/18 23:23:31,53,43,0,0
323328:7207,09/22/18 23:43:48,347,347,0.000012926,0.000012723
323335:7208,09/23/18 03:41:30,13,3,0,0
323336:7208,09/23/18 03:45:59,167,167,0.000015560,0.000015315
323342:7209,09/23/18 06:43:04,32,2,0,0
323344:7209,09/23/18 06:54:59,25,16,0.000000940,0
323345:7209,09/23/18 07:04:37,104,88,0.000012046,0.000010089
323347:7209,09/23/18 07:44:52,63,56,0.000007646,0.000006552
323348:7209,09/23/18 08:09:00,38,32,0.000001270,0.000001195
323359:7211,09/23/18 10:48:32,18,3,0.000000004,0
323360:7211,09/23/18 10:55:16,68,57,0.000235456,0.000073801
323361:7211,09/23/18 11:21:31,34,15,0.000308796,0.000048878
323362:7211,09/23/18 11:34:38,29,4,0.000257430,0.000006757
323363:7211,09/23/18 11:45:51,23,19,0.000173836,0.000083629
323364:7211,09/23/18 11:54:43,37,13,0.000290586,0.000048452
323365:7211,09/23/18 12:08:49,47,41,0.000395921,0.000300775
323367:7211,09/23/18 12:27:00,48,37,0.000393362,0.000273330
323368:7211,09/23/18 12:45:27,19,9,0.000152409,0.000063664
323369:7211,09/23/18 12:52:42,22,7,0.000174468,0.000000004
323370:7211,09/23/18 13:00:57,58,52,0.000449143,0.000353085
323371:7211,09/23/18 13:23:10,15,5,0.000113597,0.000017176
323373:7211,09/23/18 13:28:38,22,12,0.000165027,0.000076298
323374:7211,09/23/18 13:36:56,144,138,0.001054765,0.000900777
323375:7211,09/23/18 14:32:51,35,26,0.000218685,0.000153820
323376:7211,09/23/18 14:46:24,37,16,0.000261599,0.000092995
323377:7211,09/23/18 15:00:38,19,11,0.000136372,0.000043481
323378:7211,09/23/18 15:08:02,86,75,0.000603379,0.000461884
323379:7211,09/23/18 15:41:18,26,26,0.000176825,0.000160084
323387:7212,09/23/18 18:03:14,19,3,0.000000050,0.000000005
323388:7212,09/23/18 18:10:11,94,71,0.006129397,0.003263811
323391:7212,09/23/18 18:46:23,282,244,0.025429393,0.020120251
323393:7212,09/23/18 20:35:54,11,4,0.000916540,0.000152754
323394:7212,09/23/18 20:39:49,28,13,0.002329276,0.000780111
323395:7212,09/23/18 20:50:30,122,103,0.010030354,0.006989757
323396:7212,09/23/18 21:37:52,12,2,0.000966840,0.000034156
323397:7212,09/23/18 21:42:13,52,43,0.004164219,0.002791368
323398:7212,09/23/18 22:02:13,105,93,0.008291905,0.005842520
323399:7212,09/23/18 22:42:47,179,179,0.013171449,0.012849495
323410:7213,09/24/18 01:27:57,2,0,0.000000038,0
323411:7213,09/24/18 01:28:15,22,10,0.000000403,0.000000153
323413:7213,09/24/18 01:36:47,38,31,0.003943177,0.000092951
323414:7213,09/24/18 01:51:16,51,40,0.009716174,0.006606247
323415:7213,09/24/18 02:11:05,22,11,0.004793376,0.002041501
323416:7213,09/24/18 02:19:27,95,74,0.019869181,0.014198216
323417:7213,09/24/18 02:56:01,50,39,0.010102654,0.005998233
323418:7213,09/24/18 03:15:07,68,58,0.013382175,0.009058483
323419:7213,09/24/18 03:41:32,93,82,0.017690275,0.010316733
323420:7213,09/24/18 04:17:40,39,33,0.007218762,0.002828214
323421:7213,09/24/18 04:32:28,40,36,0.007282459,0.002753967
323422:7213,09/24/18 04:47:40,37,1,0.006633693,0.000073736
323423:7213,09/24/18 05:01:48,226,143,0.037573168,0.022384854
323470:7217,09/24/18 13:40:24,253,248,0.097579661,0.090860824
323471:7217,09/24/18 15:18:19,238,232,0.083020936,0.076014614
323472:7217,09/24/18 16:50:41,129,112,0.040531548,0.019450429
323473:7217,09/24/18 17:40:43,314,228,0.087117712,0.055093591
323474:7217,09/24/18 19:42:21,357,352,0.082271695,0.078720958
323475:7217,09/24/18 22:00:43,83,83,0.016240516,0.015380468
323487:7218,09/25/18 03:12:28,481,470,0.172578857,0.161596087
323488:7218,09/25/18 06:30:08,806,788,0.209095111,0.197779647
323491:7218,09/25/18 11:43:19,7,3,0.001546908,0.000039654
323492:7218,09/25/18 11:45:44,34,30,0.007401151,0.005950413
323493:7218,09/25/18 11:58:38,144,140,0.029383254,0.027662899
323495:7218,09/25/18 12:54:32,196,196,0.035574952,0.034140502
323513:7220,09/25/18 17:18:38,279,279,0.000243372,0.000229289
323522:7221,09/25/18 22:02:29,2,0,0.000000020,0
323523:7221,09/25/18 22:06:34,25,21,0.007496499,0.005969731
323524:7221,09/25/18 22:27:02,562,555,0.191900837,0.182259814
323525:7221,09/26/18 02:05:25,1126,1122,0.256317267,0.246387677
323526:7221,09/26/18 09:22:44,594,503,0.083724677,0.069884662
323651:7232,09/28/18 08:55:18,1,1,0.000000014,0
323653:7232,09/28/18 09:07:18,1,1,0,0
323689:7234,09/29/18 01:28:14,1,0,0,0
323692:7234,09/29/18 01:28:25,2,1,0.000000402,0.000000395
323693:7234,09/29/18 01:33:10,135,131,0.050169938,0.045577203
323696:7234,09/29/18 02:33:10,272,268,0.098866575,0.089730194
323697:7234,09/29/18 04:18:36,134,36,0.043753878,0.000000107
323698:7234,09/29/18 05:10:36,8,4,0.002504151,0.000000621
323699:7234,09/29/18 05:13:42,99,84,0.030180811,0.023355885
323700:7234,09/29/18 05:52:07,459,447,0.120820631,0.113119821
323701:7234,09/29/18 08:50:07,17,8,0.003937976,0.000016539
323702:7234,09/29/18 08:56:35,815,815,0.152983198,0.148513092
323715:7235,09/29/18 16:00:07,2,1,0.000000034,0.000000001
323716:7235,09/29/18 16:10:12,1,1,0.000000017,0.000000015
323723:7236,09/29/18 18:27:24,1,0,0.000000017,0
323725:7236,09/29/18 18:33:51,351,342,0.134203401,0.122815963
323726:7236,09/29/18 20:49:58,60,53,0.020998587,0.014727822
323727:7236,09/29/18 21:13:06,988,988,0.262240614,0.253007376
323754:7239,09/30/18 10:57:41,1,0,0.000000015,0
323755:7239,09/30/18 11:13:10,951,951,0.317740141,0.304875417
323775:7240,09/30/18 19:45:10,146,142,0.055946671,0.051329405
323778:7240,09/30/18 20:41:27,935,935,0.285430568,0.273364984
323790:7242,10/01/18 07:17:58,927,915,0.300240660,0.282786368
323794:7242,10/01/18 13:29:18,69,69,0.017152715,0.016428564
323841:7245,10/01/18 23:14:37,487,478,0.170958913,0.159476300
323857:7245,10/02/18 02:35:31,364,364,0.101520545,0.097588110
323939:7252,10/03/18 00:49:44,12,0,0.000000229,0
323940:7252,10/03/18 00:54:09,1577,1567,0.461107945,0.437258344
323954:7252,10/03/18 11:06:38,78,78,0.016042267,0.015479626
323975:7253,10/03/18 13:42:35,1,1,0.000000018,0
323976:7253,10/03/18 13:55:31,72,63,0.027294454,0.020042610
323978:7253,10/03/18 14:23:02,74,68,0.029598309,0.022087338
323980:7253,10/03/18 14:51:36,207,199,0.076189520,0.068171106
323983:7253,10/03/18 16:11:59,203,187,0.066102041,0.057193629
323997:7253,10/03/18 17:30:40,499,499,0.135855446,0.130011475
324021:7256,10/04/18 01:31:59,790,785,0.275745857,0.257722425
324022:7256,10/04/18 06:50:16,603,603,0.143112863,0.137973165
324076:7259,10/04/18 21:56:19,1,0,0.000000040,0
324077:7259,10/04/18 22:00:25,840,727,0.297082663,0.250113427
324078:7259,10/05/18 03:40:33,708,708,0.171183471,0.165217259
324200:7264,10/06/18 23:44:39,1,1,0.000000040,0.000000040
324201:7264,10/06/18 23:50:59,1381,1372,0.388356370,0.370704079
324202:7264,10/07/18 08:48:52,263,238,0.044547395,0.039720395
324205:7264,10/07/18 10:31:04,173,160,0.025854044,0.023277859
324206:7264,10/07/18 11:38:15,171,141,0.023290104,0.017782803
324207:7264,10/07/18 12:44:25,47,33,0.006041491,0.004107698
324209:7264,10/07/18 13:02:20,528,528,0.037329216,0.035980914
324236:7265,10/07/18 21:13:31,2,0,0.000000042,0
324237:7265,10/07/18 21:17:35,218,218,0.083400247,0.078717770
324245:7266,10/08/18 01:27:01,1671,1671,0.441848375,0.424162441
324292:7270,10/08/18 22:47:50,2,0,0.000000038,0
324293:7270,10/08/18 23:03:26,2322,2322,0.541665782,0.522583862
324310:7271,10/09/18 16:00:25,1,0,0.000000042,0
324313:7271,10/09/18 16:10:00,23,13,0.006451352,0.000018956
324314:7271,10/09/18 16:23:25,8,3,0.002566100,0.000032774
324315:7271,10/09/18 16:26:19,214,205,0.079898922,0.070782146
324317:7271,10/09/18 17:49:22,12,2,0.004187439,0.000166553
324318:7271,10/09/18 17:53:42,337,337,0.106673058,0.101425931
324416:7274,10/10/18 23:26:19,21,0,0.008004319,0.000267529
324418:7274,10/10/18 23:34:01,132,121,0.039523189,0.034021215
324420:7274,10/11/18 00:24:58,633,633,0.213199024,0.202660793
324562:7299,10/14/18 00:36:22,26,0,0.000000805,0
324564:7299,10/14/18 00:46:21,796,796,0.000016977,0.000016788
324570:7300,10/14/18 07:43:43,10,0,0.000000332,0
324571:7300,10/14/18 07:47:35,531,531,0.000013197,0.000013016
324612:7304,10/15/18 00:43:18,79,79,0.000451557,0.000394668
324725:7308,10/16/18 08:09:04,188,177,0.016902003,0.015668417
324729:7308,10/16/18 09:28:04,206,206,0.016649333,0.015935083
324746:7309,10/16/18 12:28:29,1,0,0.000000014,0
324747:7309,10/16/18 12:32:23,1088,1084,0.329557227,0.313022769
324764:7309,10/16/18 19:54:47,150,147,0.032962861,0.030332915
324765:7309,10/16/18 20:52:50,482,478,0.091993507,0.088664432
324769:7309,10/16/18 23:59:46,433,338,0.062293260,0.047322360
324772:7309,10/17/18 02:48:01,171,171,0.020116803,0.019602098
324784:7310,10/17/18 05:42:42,2,0,0.000000025,0
324785:7310,10/17/18 05:47:00,599,594,0.199563256,0.189363670
324791:7310,10/17/18 10:04:48,1223,1223,0.255969138,0.247723685
324832:7314,10/17/18 22:09:26,1,0,0.000000014,0
324835:7314,10/17/18 22:15:10,351,341,0.130743423,0.114857847
324840:7314,10/18/18 00:41:16,96,93,0.032412611,0.027863782
324841:7314,10/18/18 01:18:35,1358,1347,0.316977034,0.303482805
324846:7314,10/18/18 10:06:07,523,523,0.072561698,0.070250921
324878:7315,10/18/18 15:43:26,1783,1783,0.436195214,0.418627399
324895:7317,10/19/18 06:21:22,1,0,0.000000014,0
324896:7317,10/19/18 06:25:41,1,1,0.000000015,0
324897:7317,10/19/18 06:29:51,153,153,0.057536901,0.053479875
324967:7320,10/19/18 14:34:51,1,1,0.000000016,0
324968:7320,10/19/18 14:43:42,150,142,0.044516747,0.039532051
324970:7320,10/19/18 15:42:39,2201,2201,0.505895441,0.486994478
324979:7321,10/20/18 07:57:37,1,0,0.000000014,0
324980:7321,10/20/18 08:01:42,2319,2319,0.553929943,0.530394236
324993:7324,10/21/18 04:13:52,4,0,0.000000057,0
324997:7324,10/21/18 04:27:42,144,135,0.052975599,0.045212110
324998:7324,10/21/18 05:23:15,371,362,0.124730513,0.114778149
324999:7324,10/21/18 07:47:05,44,38,0.013126573,0.003909933
325000:7324,10/21/18 08:03:56,376,371,0.100027429,0.095257794
325001:7324,10/21/18 10:29:40,601,601,0.126213438,0.121487549
325022:7328,10/21/18 20:53:33,1568,1568,0.456028245,0.440176793
325056:7331,10/22/18 13:47:23,1,0,0.000000014,0
325057:7331,10/22/18 14:03:17,355,355,0.131699942,0.124271216
325095:7333,10/22/18 20:59:39,1,0,0.000000014,0
325097:7333,10/22/18 21:14:48,81,71,0.031319712,0.021544642
325098:7333,10/22/18 21:46:04,13,8,0.005306209,0.002004861
325099:7333,10/22/18 21:50:54,396,388,0.149131093,0.139739518
325100:7333,10/23/18 00:24:31,266,254,0.082793698,0.074857325
325101:7333,10/23/18 02:07:46,495,483,0.126495661,0.119274914
325102:7333,10/23/18 05:20:07,13,10,0.002896543,0.002021046
325103:7333,10/23/18 05:25:10,61,31,0.013373127,0.006709704
325110:7333,10/23/18 05:48:35,21,16,0.004561290,0.003279274
325111:7333,10/23/18 05:56:28,36,18,0.008122095,0.003834304
325112:7333,10/23/18 06:10:14,64,49,0.014029745,0.009943029
325113:7333,10/23/18 06:34:57,131,121,0.027257847,0.021895083
325114:7333,10/23/18 07:25:41,33,8,0.006724776,0.001395863
325117:7333,10/23/18 07:38:22,559,544,0.092945019,0.087506309
325157:7334,10/23/18 14:15:35,1,0,0.000000011,0
325159:7334,10/23/18 14:32:45,241,227,0.075940779,0.065694533
325167:7334,10/23/18 16:06:08,9,2,0.002801491,0.000006616
325168:7334,10/23/18 16:09:34,26,18,0.008004098,0.004340675
325169:7334,10/23/18 16:19:30,31,23,0.009404208,0.005634408
325170:7334,10/23/18 16:31:19,1213,1204,0.276339497,0.265366897
325172:7334,10/24/18 00:22:14,491,476,0.073120357,0.069029588
325173:7334,10/24/18 03:32:57,10,6,0.001293134,0.000668201
325174:7334,10/24/18 03:36:37,50,38,0.005603896,0.004169633
325175:7334,10/24/18 03:55:59,13,13,0.001639140,0.001504016
325196:7336,10/24/18 11:14:35,61,52,0.000000007,0.000000006
325199:7336,10/24/18 11:38:01,53,43,0.000000006,0.000000005
325200:7336,10/24/18 11:58:27,69,57,0.000000008,0.000000006
325202:7336,10/24/18 12:25:10,40,35,0.000000005,0.000000003
